"Weekly Measles Incidence, 1928-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1929,17,3.18,-,-,1.46,1.59,0.60,30.36,4.24,2.69,3.32,0.72,-,0.67,24.17,13.11,1.30,20.30,1.50,3.40,23.34,1.67,11.85,16.60,24.73,-,6.63,28.44,6.40,-,8.78,8.32,2.14,9.48,1.15,24.18,33.13,2.11,30.73,17.42,16.81,0.52,4.49,3.00,2.22,1.18,0.84,-,13.18,33.84,44.79,15.25
1929,18,8.25,-,0.23,0.97,1.83,2.88,23.59,5.51,4.14,4.91,1.31,-,0.89,27.37,18.69,1.14,30.85,1.11,2.92,15.68,1.79,12.56,20.02,27.14,-,5.69,71.56,3.64,-,9.85,8.45,0.48,8.22,1.69,17.66,29.61,2.11,29.36,22.77,14.62,2.07,4.64,2.42,3.05,1.57,1.67,-,12.48,31.04,52.32,17.49
1929,19,3.37,-,12.79,0.54,2.19,-,25.09,11.02,6.42,4.71,0.93,-,2.46,25.83,17.45,3.46,30.32,0.77,2.44,10.41,3.58,17.59,21.79,24.11,-,5.11,36.64,13.24,-,13.06,7.22,10.24,10.88,0.73,6.68,33.37,1.64,27.77,18.50,13.60,0.75,7.97,4.76,4.27,1.77,2.51,-,12.28,20.85,50.82,25.11
1929,20,1.85,-,1.16,0.86,2.24,3.47,15.87,7.20,6.63,6.16,1.38,-,0.22,24.74,18.88,3.25,36.31,1.38,3.69,15.93,2.41,13.74,24.98,24.88,-,5.80,15.46,18.04,-,-,7.40,2.14,8.22,0.89,30.42,13.46,1.73,23.76,19.88,9.06,0.40,2.90,1.73,2.71,0.59,1.11,-,12.60,21.67,56.48,25.11
1929,21,4.65,-,0.23,0.65,2.33,2.18,21.02,3.39,8.07,5.88,0.38,-,0.67,29.21,18.60,3.90,43.22,1.69,3.45,9.66,3.58,13.55,19.21,25.23,-,4.50,19.27,23.05,-,13.49,7.67,0.95,9.23,0.64,13.06,14.05,0.93,16.79,18.52,11.55,0.35,12.75,1.15,4.88,0.59,0.28,-,19.81,16.02,48.50,34.08
1929,22,1.82,-,0.23,0.22,2.40,23.51,13.74,5.93,5.80,5.26,1.58,-,18.57,23.36,13.76,2.15,37.92,-,1.77,16.44,2.84,11.00,14.12,13.26,-,4.03,6.68,35.20,-,16.27,5.99,1.90,6.15,0.51,19.29,37.85,0.72,21.65,21.33,7.16,0.46,3.33,0.84,2.99,0.59,0.28,-,9.65,11.42,46.76,13.00
1929,23,1.51,-,4.42,0.49,2.02,0.89,12.36,2.54,5.59,4.22,1.03,-,10.29,27.50,14.45,2.52,33.64,0.84,1.20,7.65,2.65,14.78,19.37,17.26,-,3.84,12.21,22.25,-,15.63,7.07,1.90,8.61,0.45,12.76,17.84,2.07,16.47,12.65,9.94,0.40,6.52,0.42,2.43,0.98,-,-,10.80,11.18,41.00,15.70
1929,24,0.83,-,0.93,0.11,2.01,2.08,9.66,5.08,4.55,1.31,0.59,-,10.51,17.62,7.35,1.87,36.48,0.27,2.68,12.67,3.27,14.52,13.56,9.06,-,2.02,5.73,14.69,-,15.42,5.29,1.67,5.66,0.22,8.31,16.87,2.02,13.73,13.13,4.09,-,4.64,0.88,2.19,0.39,-,-,8.17,8.74,45.47,9.87
1929,25,1.44,-,0.23,0.05,2.75,1.88,9.54,4.24,2.69,1.59,0.93,-,6.94,13.91,6.08,3.01,16.93,0.96,1.77,6.78,1.60,8.84,11.76,5.60,-,2.02,10.88,11.20,-,12.85,4.34,2.86,5.94,0.29,11.57,6.67,0.89,9.71,9.55,6.14,-,1.30,0.50,1.58,0.39,0.56,-,5.85,7.80,31.15,8.07
1929,26,1.25,-,-,0.27,1.74,1.29,3.07,3.39,2.69,0.83,0.72,-,1.79,14.65,3.04,2.11,18.05,0.77,1.63,10.54,0.93,9.65,9.28,4.94,-,1.05,2.86,3.35,-,16.06,2.61,2.62,4.81,0.38,9.50,13.25,0.67,9.19,8.43,3.80,-,1.16,0.23,1.18,1.57,0.28,-,5.21,5.36,25.94,5.83
1929,27,0.98,-,0.23,0.54,1.32,0.60,3.07,0.85,1.24,0.83,-,-,1.79,8.60,2.57,1.10,11.03,-,0.62,6.02,1.54,6.67,6.76,3.93,-,0.99,4.96,13.16,-,4.28,2.53,-,3.76,0.29,3.12,7.33,0.59,6.55,7.68,3.51,-,1.01,0.19,1.06,0.79,0.84,-,2.51,3.67,23.04,0.90
1929,28,0.38,-,1.16,0.32,1.37,0.69,2.26,0.85,1.45,0.28,-,-,1.57,7.36,1.33,0.85,6.11,-,0.38,4.27,0.74,6.22,6.44,3.07,-,0.52,-,4.15,-,2.57,1.88,1.67,3.31,-,3.71,6.63,0.38,2.96,4.39,6.43,0.12,0.58,0.58,0.59,0.79,-,-,3.60,3.73,16.43,2.69
1929,29,0.68,-,-,0.11,0.71,0.30,1.38,0.85,1.04,0.28,0.14,-,0.45,4.56,1.15,0.65,6.00,0.23,0.53,6.27,0.74,3.90,3.67,1.52,-,0.41,1.34,3.56,-,5.35,1.45,0.24,7.19,0.13,6.97,1.98,0.21,2.53,3.20,1.90,0.40,0.72,0.19,0.21,0.59,4.46,-,2.64,1.34,11.35,2.24
1929,30,0.45,-,-,0.97,0.78,0.69,1.13,0.85,-,0.62,0.03,-,4.03,3.21,0.65,0.37,2.73,-,0.10,2.38,0.43,3.52,2.42,1.48,-,0.25,2.67,1.75,-,3.43,0.70,1.19,1.64,-,2.82,2.94,0.13,2.43,3.32,1.32,-,0.14,0.38,0.07,0.20,0.84,-,1.54,1.57,9.37,4.04
1929,31,0.19,-,-,-,0.61,0.79,2.26,1.27,0.41,0.28,0.59,-,0.22,1.66,2.08,0.53,2.89,-,0.29,2.51,0.19,1.16,1.38,0.51,-,0.33,8.59,3.56,-,2.78,0.73,0.95,1.33,-,6.08,0.11,0.59,2.32,1.84,1.46,0.06,0.72,-,0.17,0.20,1.39,-,1.93,1.34,6.27,0.45
1929,32,0.23,-,-,0.05,0.31,0.30,0.69,-,-,-,0.10,-,0.22,1.60,0.25,0.37,1.50,-,0.14,1.25,0.37,1.16,1.21,0.66,-,-,6.30,2.18,-,4.93,0.63,-,1.01,0.03,2.52,0.72,0.08,2.11,1.27,-,-,0.29,0.04,0.10,0.20,0.28,-,0.90,0.29,3.99,-
1929,33,0.26,-,0.47,0.05,0.51,0.50,0.50,0.42,0.41,0.07,0.17,-,0.67,1.06,0.31,0.28,1.45,-,0.14,1.00,0.37,0.73,1.19,0.39,-,0.17,1.91,2.11,-,1.07,0.48,0.24,0.65,0.06,1.93,0.54,0.08,-,0.78,0.73,-,0.29,0.15,0.09,0.20,0.56,-,0.96,2.50,1.94,0.90
1929,34,0.34,-,-,0.05,0.42,0.99,1.07,-,-,0.14,0.03,-,0.67,0.67,0.09,0.57,0.80,-,-,0.88,0.06,0.50,0.96,0.12,-,0.17,6.49,0.51,-,-,0.38,-,0.48,-,1.19,0.23,0.30,0.95,0.63,-,-,0.29,0.23,0.14,-,0.28,-,1.54,0.64,1.33,0.90
1929,35,0.72,-,0.23,-,0.42,0.30,0.06,-,0.41,0.07,0.17,-,0.22,0.53,0.09,0.16,0.54,-,-,2.13,0.19,0.66,0.63,0.19,-,0.50,1.91,0.95,-,-,0.18,-,0.48,0.03,0.89,0.48,0.08,0.63,0.77,-,-,-,0.19,0.03,-,0.56,-,0.45,0.06,0.99,0.45
1929,36,0.23,-,-,-,0.51,0.40,0.19,-,-,0.07,-,-,0.67,0.41,0.19,0.08,0.48,-,0.19,0.50,0.12,0.52,1.00,0.16,-,0.03,0.19,-,-,0.21,0.23,-,1.13,0.10,2.97,0.41,0.17,0.42,0.50,-,-,0.29,0.12,0.05,-,0.84,-,0.58,0.06,0.82,3.14
1929,37,0.08,-,0.47,0.05,0.45,0.60,0.31,-,-,-,0.14,-,0.22,0.54,0.06,0.08,0.75,-,0.19,2.63,0.06,0.73,1.00,0.08,-,0.11,2.10,0.58,-,0.21,0.45,-,0.57,0.03,0.59,0.29,0.17,0.11,0.40,0.29,-,0.14,0.15,0.10,-,-,-,0.84,1.28,1.16,-
1929,38,0.19,-,0.47,0.22,0.58,0.20,0.25,0.42,0.21,0.07,0.14,-,0.45,0.25,0.15,0.08,0.96,-,0.77,0.75,0.12,0.47,1.04,0.16,-,0.19,0.95,0.44,-,-,0.20,-,0.38,0.16,0.74,0.69,0.25,0.32,0.46,0.15,-,-,0.08,0.02,0.20,2.23,-,0.13,0.06,1.16,0.45
1929,39,-,-,-,0.22,0.42,0.60,0.38,-,0.21,0.21,0.28,-,-,0.96,0.15,0.69,1.23,0.73,-,0.25,0.31,0.76,1.77,-,-,0.39,21.37,0.58,-,1.93,0.18,-,0.68,0.06,0.45,0.42,0.30,0.63,0.70,-,-,0.14,0.04,0.02,0.20,-,-,0.32,1.75,1.47,1.79
1929,40,-,-,0.23,0.11,0.78,0.30,0.25,0.42,0.83,0.21,0.10,-,0.89,0.82,0.31,0.08,0.54,-,0.05,0.13,0.06,0.69,1.73,0.97,-,0.55,15.46,0.80,-,1.71,0.20,-,0.67,0.13,0.30,0.89,1.22,0.95,0.77,0.29,-,0.29,0.04,0.03,0.59,-,-,0.19,0.70,3.03,-
1929,41,0.42,-,0.47,-,0.74,0.30,-,-,0.21,0.07,0.07,-,0.45,1.22,0.06,0.45,1.93,-,-,0.50,0.25,0.52,1.52,0.58,-,0.47,37.79,1.82,-,3.00,0.20,-,0.54,0.13,0.74,1.71,0.42,0.53,1.60,-,-,-,0.08,0.03,0.20,-,-,0.77,0.17,2.66,0.45
1929,42,0.45,-,-,0.05,0.94,0.40,0.19,0.42,0.21,0.14,0.07,-,2.24,1.08,0.19,0.24,3.43,-,0.19,2.13,0.37,1.82,1.90,0.82,-,0.30,21.76,1.96,-,4.93,0.28,0.24,1.40,0.03,0.15,1.72,0.51,1.48,1.54,-,-,-,0.50,0.02,0.59,0.28,-,0.71,1.63,6.61,-
1929,43,0.42,-,0.23,0.05,0.72,0.30,0.13,-,0.21,0.07,0.10,-,0.45,1.47,0.56,2.89,0.91,-,0.05,3.39,0.25,2.96,2.65,0.82,-,0.36,12.98,1.60,-,5.14,0.38,-,0.99,0.06,2.67,2.05,0.72,1.48,2.45,-,-,-,0.77,0.07,0.20,-,-,0.77,0.64,6.20,-
1929,44,0.26,-,0.70,0.05,1.07,0.40,0.13,0.42,0.41,0.07,0.07,-,2.01,1.35,0.19,0.89,2.68,-,-,3.64,0.74,1.21,2.15,1.28,-,0.44,28.05,0.51,-,1.28,0.70,0.48,1.50,0.03,1.34,2.99,0.72,1.06,2.69,-,-,0.14,1.50,0.09,4.92,-,-,1.80,1.63,5.56,0.45
1929,45,0.49,-,0.23,0.05,1.18,0.30,0.19,-,0.21,-,0.14,-,2.68,1.81,0.62,1.50,2.14,-,-,5.40,0.43,2.48,3.27,2.68,-,0.86,27.86,1.53,-,0.43,0.40,0.24,1.49,0.06,1.34,2.40,1.10,0.95,2.25,-,-,0.72,1.31,1.86,0.20,0.28,-,2.83,0.82,6.61,-
1929,46,0.76,-,0.47,-,1.30,0.40,0.13,-,0.21,0.14,0.48,-,11.41,2.37,0.22,1.75,2.09,-,0.14,1.63,1.79,1.92,2.88,1.48,-,0.44,10.50,3.42,-,3.21,0.98,-,1.50,0.06,3.86,1.75,0.34,2.01,3.50,0.44,-,0.87,0.08,0.03,4.92,1.11,-,1.41,0.99,10.50,-
1929,47,0.38,-,0.23,0.16,2.42,0.50,0.25,-,0.41,0.21,-,-,19.69,3.55,0.40,3.37,3.54,-,0.19,0.13,0.80,2.60,3.04,3.73,-,1.08,9.92,2.84,-,4.07,0.90,-,1.27,0.29,1.34,4.00,0.30,1.69,4.68,0.15,-,0.43,0.35,0.07,0.20,1.95,-,1.16,1.05,15.61,0.90
1929,48,0.08,-,-,0.05,2.39,0.69,0.13,-,-,0.35,0.55,-,4.47,4.27,0.37,3.17,2.68,5.18,0.48,0.75,1.85,2.15,3.73,2.22,-,0.33,10.69,3.56,-,15.20,0.78,3.57,1.35,-,1.48,5.45,0.51,1.37,3.11,0.29,-,0.87,0.04,0.03,3.54,1.39,-,1.16,1.34,17.31,-
1929,49,0.53,-,0.47,-,3.33,1.19,0.56,-,-,0.48,0.41,-,11.19,5.15,0.56,4.35,4.07,3.34,0.38,1.25,0.56,2.51,2.88,5.79,-,1.02,13.93,7.64,-,9.21,1.80,1.67,2.24,0.06,1.04,4.45,1.52,4.33,4.28,0.44,-,2.32,0.61,0.03,0.98,1.67,-,2.25,1.63,8.62,0.90
1929,50,0.34,-,0.23,0.11,5.70,0.89,0.31,0.42,0.41,0.55,1.38,-,6.94,4.86,0.96,6.95,5.62,3.22,0.29,0.88,1.60,4.80,1.67,9.64,-,2.32,4.20,10.84,-,6.00,1.63,0.24,1.77,0.22,0.59,8.29,0.72,2.22,4.82,-,-,0.58,0.35,0.36,13.19,8.36,-,1.41,1.16,19.56,0.90
1929,51,0.34,-,0.93,0.22,3.91,2.68,0.25,-,-,0.62,0.48,-,12.98,4.23,0.65,5.45,3.80,7.25,0.77,0.75,0.93,2.10,2.36,5.09,-,0.83,2.67,10.18,-,2.78,1.96,0.24,3.02,0.10,2.97,5.39,1.14,1.16,4.02,0.15,-,2.03,0.27,0.17,4.92,1.67,-,4.31,12.87,20.07,-
1929,52,-,-,0.23,0.38,3.67,1.39,1.19,0.42,-,0.48,0.83,-,4.92,3.98,0.68,6.59,6.21,0.38,0.48,0.50,0.80,4.04,3.40,4.63,-,0.30,7.25,12.65,-,3.00,1.40,0.71,1.57,0.19,14.54,5.30,0.63,1.16,-,0.15,-,0.43,0.61,0.89,12.99,11.42,-,0.96,5.24,16.53,1.35
1930,1,0.26,-,0.92,10.54,3.12,1.73,3.97,-,0.61,0.88,1.34,-,9.62,3.91,3.39,6.14,7.28,3.51,1.43,1.62,0.37,6.78,4.34,5.86,-,1.65,1.86,15.29,-,1.07,2.58,1.17,2.48,0.32,6.89,8.08,1.33,2.30,8.29,0.15,-,0.43,1.57,0.14,11.79,3.61,-,4.91,0.98,16.71,2.21
1930,2,0.91,-,-,0.11,7.74,6.63,3.84,-,0.20,0.61,3.20,-,4.70,4.80,2.96,10.22,6.90,2.63,2.33,-,0.92,6.56,5.56,7.22,-,0.93,5.38,22.68,-,5.79,5.38,2.11,2.90,0.47,2.49,7.42,1.87,1.57,5.29,-,-,5.92,3.36,0.10,17.29,6.11,-,3.00,5.94,19.19,1.33
1930,3,1.06,-,0.46,0.48,8.58,2.50,2.73,-,0.41,2.18,1.03,-,10.07,3.51,2.07,6.67,11.63,2.40,1.71,0.38,0.37,5.29,6.02,4.77,-,0.91,2.23,18.04,-,6.01,3.79,37.70,3.00,0.66,1.76,14.85,1.25,2.30,6.35,0.29,-,3.61,9.89,1.35,15.32,3.61,-,4.66,6.69,23.02,1.33
1930,4,0.79,-,0.23,0.16,11.00,3.85,1.43,-,0.61,0.82,3.99,-,19.24,5.65,1.51,11.92,14.13,2.74,2.76,0.38,0.86,5.08,6.10,5.28,-,1.18,5.94,26.45,-,4.94,5.43,21.08,3.22,0.57,2.49,10.10,2.00,2.20,7.15,0.29,-,3.03,2.44,1.61,19.25,5.00,-,7.84,5.77,27.63,3.10
1930,5,1.78,-,1.15,0.38,15.13,9.71,1.55,2.09,0.82,3.40,3.26,-,6.71,5.25,3.30,13.82,13.49,3.39,1.28,0.12,0.43,7.18,6.62,5.55,-,2.91,3.71,41.88,-,2.36,6.74,27.17,4.24,0.35,3.81,10.39,3.79,1.36,7.47,0.29,-,14.14,4.35,1.95,25.34,-,-,9.50,3.92,29.76,15.04
1930,6,2.38,-,1.38,0.32,16.51,9.71,1.49,1.26,1.23,2.65,-,-,22.15,5.66,1.70,18.63,18.69,3.66,3.47,1.50,0.49,7.60,7.74,9.59,-,1.32,3.34,43.41,-,12.45,7.94,27.17,4.22,0.16,7.92,8.56,8.62,3.03,7.57,0.29,-,11.11,5.61,1.80,17.29,0.56,-,19.90,4.90,35.86,16.37
1930,7,4.08,-,1.15,0.27,16.70,6.25,1.24,2.51,1.84,6.93,11.51,-,18.12,8.20,2.00,20.04,18.16,5.03,4.28,5.75,0.67,12.00,9.10,6.25,-,2.08,3.90,52.39,-,4.72,8.90,13.11,4.40,0.47,6.74,11.41,3.50,1.26,8.11,0.44,-,17.17,7.71,2.05,45.58,1.94,-,13.33,5.71,40.14,14.60
1930,8,6.31,-,0.46,0.48,20.15,16.35,0.81,8.79,3.07,5.17,5.02,-,4.92,8.82,0.89,29.58,23.21,-,5.61,1.25,0.98,10.52,9.97,11.34,-,3.07,4.64,35.07,-,7.73,10.94,25.76,4.55,0.44,8.65,7.73,3.83,2.51,8.09,0.44,-,15.44,7.83,2.45,31.43,1.94,-,12.31,3.35,32.24,5.75
1930,9,7.22,-,1.61,0.81,25.09,14.42,1.43,1.67,4.30,15.50,3.92,-,5.15,8.94,3.64,31.35,24.80,2.13,6.84,1.62,1.10,17.60,15.83,10.52,-,1.21,11.69,47.32,-,0.86,13.79,12.18,6.03,0.47,5.43,19.38,6.29,5.02,9.79,0.15,-,15.01,7.25,2.58,50.49,0.28,-,15.82,4.04,40.75,7.08
1930,10,9.14,-,1.15,0.43,26.51,24.62,2.42,1.26,2.25,18.69,9.79,-,8.50,7.56,4.16,27.88,19.38,4.35,3.28,10.25,1.65,16.00,12.47,11.02,-,2.19,5.75,39.20,-,2.79,16.20,23.65,6.02,1.58,5.28,11.21,3.54,5.96,9.48,0.58,-,32.47,10.27,3.29,27.31,0.56,-,15.50,5.54,33.19,5.31
1930,11,5.89,-,1.61,1.24,31.61,16.35,0.99,4.60,2.87,20.46,6.94,-,5.37,8.03,1.88,25.21,27.72,3.77,7.17,9.12,2.51,21.53,17.87,9.67,-,2.06,5.94,35.51,-,2.15,14.53,19.44,5.12,0.88,4.69,9.40,5.50,5.65,12.19,0.15,-,16.16,10.12,1.81,47.94,10.56,-,16.07,5.19,32.10,2.65
1930,12,11.79,-,6.91,0.91,33.29,33.37,0.99,7.53,0.20,26.38,7.59,-,6.26,8.66,2.59,18.67,29.58,8.27,5.80,3.88,1.16,20.28,20.58,11.34,-,3.98,6.12,43.04,-,6.22,19.37,28.57,7.60,0.79,3.81,10.81,5.83,5.44,13.44,0.29,-,15.73,10.96,2.21,36.54,5.00,-,17.16,5.60,28.31,4.42
1930,13,10.01,-,12.21,1.34,38.05,46.83,0.81,3.35,2.05,28.82,6.74,-,16.78,9.51,2.93,24.36,38.82,-,7.32,9.62,2.93,23.67,25.26,8.93,-,1.81,-,29.78,-,0.86,18.36,33.72,8.00,0.92,3.23,10.64,4.21,13.60,13.18,1.02,1.72,14.72,7.10,2.29,54.22,16.67,-,17.98,4.56,26.68,2.21
1930,14,9.14,-,7.83,1.34,38.80,70.00,1.92,3.77,1.64,26.92,7.39,-,3.13,9.04,2.47,20.69,33.40,2.33,4.09,3.75,2.57,25.86,32.50,12.00,-,3.10,0.74,36.30,-,3.43,31.34,22.01,11.08,1.04,2.49,11.08,11.29,9.73,14.63,0.29,-,9.96,2.41,3.05,44.79,14.17,-,28.44,5.08,22.24,29.65
1930,15,6.50,-,8.76,3.28,44.20,91.35,1.24,2.51,2.46,35.96,6.60,-,6.94,12.07,3.30,14.63,39.51,1.75,3.71,5.00,2.57,30.45,41.33,11.80,-,1.73,7.61,38.33,-,-,29.97,18.97,11.45,1.29,7.33,9.98,8.91,16.63,14.40,0.58,-,23.67,8.25,3.08,58.35,3.61,-,17.92,7.91,30.47,5.75
1930,16,4.91,-,29.49,3.87,30.92,89.42,1.61,5.02,5.33,19.17,7.77,-,1.57,9.18,3.73,17.25,43.12,2.63,4.37,3.75,2.57,25.20,38.77,7.80,-,2.88,0.93,25.72,-,1.07,32.30,14.05,14.79,1.96,2.79,11.17,10.79,10.36,18.65,0.44,-,17.17,5.46,2.91,45.58,25.56,-,33.55,7.04,22.85,10.18
1930,17,5.59,-,15.67,3.66,42.01,95.48,4.71,6.69,6.15,36.03,9.35,-,3.58,10.39,2.81,18.30,43.49,1.22,5.80,3.75,4.16,36.07,48.78,10.56,-,2.96,6.31,38.48,-,2.15,33.43,13.58,15.01,0.76,3.81,12.25,12.91,7.43,12.49,0.73,5.16,15.87,13.25,3.30,58.55,22.22,-,29.53,5.94,5.39,17.26
1930,18,4.08,-,40.32,6.40,35.95,79.42,2.67,7.53,5.12,14.96,8.93,-,0.45,8.19,4.44,14.46,42.54,6.67,3.42,13.75,4.83,35.72,41.97,8.11,-,4.03,0.56,59.86,-,1.93,37.61,9.84,19.11,1.42,3.81,13.51,9.58,10.46,14.70,1.02,-,8.80,9.01,3.94,49.51,13.61,-,34.89,8.83,23.63,8.41
1930,19,4.95,-,48.85,3.39,37.02,85.00,3.78,11.72,12.30,21.28,4.91,-,1.57,9.52,6.48,7.92,45.83,1.91,0.95,12.62,7.27,39.48,28.26,8.07,-,4.50,5.38,23.91,-,4.72,32.42,11.01,18.96,0.69,3.08,7.37,9.79,11.61,18.49,0.87,-,9.09,9.39,5.15,75.05,11.67,-,33.04,5.77,19.29,9.73
1930,20,4.23,-,35.02,2.80,35.60,61.63,4.65,5.02,9.63,16.79,6.53,-,2.68,7.56,4.23,19.31,41.21,0.80,1.09,9.62,6.23,34.68,46.40,6.56,-,2.47,1.86,12.17,-,0.43,36.46,10.07,22.54,1.89,2.49,10.70,6.33,10.15,16.37,0.29,-,15.44,4.47,4.43,61.10,10.83,-,36.93,5.60,30.51,20.35
1930,21,4.38,-,24.88,3.71,38.89,72.02,3.10,2.93,8.20,14.28,4.50,-,4.70,7.98,5.21,11.84,27.19,2.48,1.85,6.12,4.46,33.91,31.32,7.18,-,1.73,3.71,9.93,-,8.15,28.39,7.26,18.20,1.52,2.79,9.43,11.04,8.47,14.05,4.23,2.46,-,10.00,3.97,64.24,13.89,-,47.39,4.04,20.27,32.74
1930,22,2.68,-,26.27,1.24,34.62,65.96,1.61,0.84,13.93,8.16,4.81,-,2.46,4.59,4.32,6.75,19.38,-,1.33,12.25,4.22,26.68,18.89,7.61,-,1.54,1.86,16.23,-,3.86,20.80,15.22,15.24,1.74,2.35,9.44,7.71,8.58,13.75,2.19,-,-,6.87,3.71,51.87,8.33,-,38.39,5.94,27.05,19.91
1930,23,4.91,-,15.21,1.67,33.86,48.37,1.86,1.26,16.19,4.08,6.32,-,4.70,8.23,4.44,6.71,16.89,0.80,1.09,8.62,2.69,31.41,27.87,5.59,-,1.89,8.53,9.06,-,10.73,39.23,14.52,20.35,1.71,2.79,5.06,3.29,10.98,8.04,5.54,-,8.95,3.59,3.13,41.65,12.22,-,46.36,3.40,21.83,23.89
1930,24,4.04,-,17.28,0.97,25.74,30.77,2.54,2.51,11.48,5.57,3.16,-,0.89,5.29,3.98,3.52,17.68,0.91,0.90,9.62,1.59,28.80,15.06,4.11,-,1.10,4.64,3.55,-,5.79,30.97,10.07,19.17,2.34,2.49,9.77,3.37,9.94,11.46,4.23,4.53,32.90,2.94,1.76,37.72,6.94,-,32.91,1.96,15.19,22.57
1930,25,4.19,-,10.14,1.29,20.77,27.50,2.85,2.51,13.32,2.58,1.92,-,1.57,5.10,4.13,2.55,9.03,-,0.33,5.88,2.26,20.66,16.59,3.80,-,1.62,3.90,5.43,-,4.29,23.08,7.96,16.01,1.71,1.61,5.04,2.29,10.77,10.71,0.73,-,12.99,1.79,1.23,25.34,10.83,-,24.43,2.37,11.05,19.47
1930,26,2.12,-,11.06,0.59,16.18,16.44,1.49,1.26,9.84,2.45,2.89,-,0.45,3.73,3.79,2.06,9.93,0.84,0.38,4.88,1.53,16.87,10.96,2.87,-,1.56,0.56,2.17,-,3.86,20.60,3.51,10.33,2.27,1.32,5.67,1.96,10.04,9.40,3.64,-,6.64,1.79,0.92,13.36,5.83,-,15.94,2.31,14.54,16.81
1930,27,0.79,-,7.83,0.43,11.64,15.38,1.24,4.60,8.81,0.95,1.00,-,0.89,2.90,1.85,0.57,5.47,0.11,0.33,2.12,1.16,9.62,6.54,2.80,-,1.04,0.93,3.41,-,0.43,12.34,4.45,6.52,1.26,0.29,3.08,1.71,5.54,8.20,2.48,-,2.74,0.92,0.87,4.52,2.50,-,11.03,4.73,10.44,5.31
1930,28,1.36,-,14.06,0.22,9.67,6.54,1.24,2.93,4.51,1.09,0.34,-,0.89,1.81,1.63,2.14,3.35,-,0.05,5.25,1.10,10.35,5.50,3.84,-,1.18,0.37,0.72,-,2.15,13.15,3.04,8.50,0.95,0.59,2.91,0.67,3.35,6.61,1.60,-,7.22,0.92,0.24,3.73,2.78,-,12.24,1.15,1.83,4.42
1930,29,1.62,-,11.06,0.32,5.71,5.00,1.05,0.42,5.53,1.56,0.72,-,-,1.15,0.68,0.36,2.39,-,0.14,0.38,0.49,4.85,3.83,1.24,-,0.60,0.56,1.09,-,1.72,6.71,1.17,4.24,1.20,1.61,1.10,0.29,3.03,3.41,1.02,-,1.73,0.38,0.79,1.57,0.56,-,6.95,1.62,7.22,3.98
1930,30,1.25,-,4.15,-,3.17,2.21,0.50,2.09,2.66,0.34,1.27,-,1.12,0.73,0.40,0.32,2.02,-,0.24,0.75,0.49,3.60,2.03,0.43,-,0.58,1.30,0.29,-,1.07,4.23,2.34,2.85,0.32,0.88,1.10,0.29,3.03,2.79,1.46,-,1.73,0.11,0.48,1.38,0.28,-,4.02,0.98,3.80,7.08
1930,31,0.49,-,3.00,0.05,2.77,1.73,0.62,1.26,4.10,0.27,0.65,-,0.45,0.24,0.25,-,1.17,0.15,0.14,1.75,0.67,2.21,1.24,1.48,-,0.44,-,0.43,-,1.50,2.78,1.87,2.30,0.47,0.15,0.83,-,2.72,2.63,0.29,-,1.30,0.19,0.10,0.59,1.67,-,2.55,1.62,2.98,0.44
1930,32,0.91,-,2.07,-,1.47,1.06,0.50,-,1.02,0.41,0.41,-,1.79,0.33,0.19,0.04,0.74,0.38,0.33,0.50,0.18,1.32,1.47,0.35,-,0.47,0.74,0.58,-,-,2.68,0.23,1.82,0.06,0.15,0.14,0.04,1.67,1.72,0.87,0.23,-,0.38,0.36,1.18,0.83,-,1.28,1.21,2.68,0.88
1930,33,0.57,-,2.07,-,1.49,1.15,0.68,1.26,1.23,0.14,0.21,-,-,0.21,0.15,-,0.74,-,0.52,0.25,0.43,1.29,0.95,0.12,-,0.25,0.74,0.51,-,0.21,0.81,0.47,0.31,0.22,0.73,0.74,0.17,1.57,1.34,0.29,0.29,0.43,0.15,0.12,0.20,-,-,1.66,0.69,2.24,-
1930,34,0.23,-,0.46,-,1.03,0.38,0.37,2.51,1.64,0.07,0.14,-,0.22,0.22,0.15,-,0.21,-,-,0.75,0.24,1.04,0.77,0.08,-,0.27,0.19,0.07,-,-,0.86,-,0.55,0.06,-,0.18,0.12,1.36,0.94,-,0.06,0.43,0.11,0.26,0.20,1.39,-,1.34,0.63,1.53,-
